ts,power12,power3,power4,temp1,temp2,temp3,temp4,temp5,temp_in,temp_out
2019-01-03 04:00:00+00:00,63.6088135,145.7945135,129.020193,-3.2649397275,-2.4793105125,-2.62731463,-1.6281241775,-2.224689155,45.8354667,83.775098825
2019-01-03 05:00:00+00:00,81.3751225,171.588525,128.70299725,-3.8006566625,-2.95258716,-3.7035167225,-2.1380409475,-3.030816555,45.855153675,84.5163475
2019-01-03 06:00:00+00:00,93.325857275,210.83567075,105.213589,-4.41654918,-3.44068998,-5.5583828725,-2.682947235,-3.71463239,46.137258525,85.4654714
2019-01-03 07:00:00+00:00,73.6189225,202.72689825,125.33247975,-4.8747479875,-3.6955782075,-6.4655358125,-3.08316922,-4.0227714425,46.2261993,84.6571875
2019-01-03 08:00:00+00:00,53.916635525,209.79893975,127.64070675,-4.9441027775,-3.884382965,-6.4008982675,-3.1453052775,-4.20375229,46.50667095,83.332826325
2019-01-03 09:00:00+00:00,52.93297195,201.3432165,129.78410625,-4.507191745,-3.311647535,-5.49056866,-3.1361410775,-3.7072990525,46.588418,82.760193875
2019-01-03 10:00:00+00:00,53.781308,180.941738,128.5195345,-3.4606271975,-2.5411345625,-2.9377746,-2.237016825,-2.6231849175,46.911247675,82.4964875
2019-01-03 11:00:00+00:00,57.278567075,145.2057505,127.27597075,-2.9974560125,-1.75681528,-1.569828865,-1.705682635,-1.44834036,47.127993025,80.90466
2019-01-03 12:00:00+00:00,52.741384525,146.18958675,125.62504675,-2.998307095,-1.75085059,-1.2401511975,-1.2382987475,-1.0683116,46.909274225,79.941705
2019-01-03 13:00:00+00:00,52.79159485,146.89034,123.43209825,-2.99705742,-2.0650846925,-1.099977503,-1.3108696025,-0.9686457705,46.5396557,78.896605975
2019-01-03 14:00:00+00:00,55.315371775,176.622906,124.5929985,-3.0216271125,-2.0346101325,-1.2924901575,-1.323296755,-0.94034704575,46.29479315,80.857423625
2019-01-03 15:00:00+00:00,56.766420975,175.5911255,123.9404755,-2.987687265,-1.909559845,-1.17122939,-1.100356565,-0.85560358675,46.306263925,80.8435825
2019-01-03 16:00:00+00:00,50.800573275,176.4466045,124.39018825,-3.1354117525,-1.790453785,-1.3907389675,-1.094788285,-0.95738762025,46.109010525,80.84510025
2019-01-03 17:00:00+00:00,66.31259285,165.021217,126.6153705,-3.1252760875,-1.867596635,-1.360647795,-1.07800677425,-0.92176225775,45.845135525,81.223871225
2019-01-03 18:00:00+00:00,79.1188086,154.05454725,125.6900615,-2.7899901575,-1.5148261975,-1.3114646975,-0.787532773,-0.87529994675,44.597709375,80.46206515
2019-01-03 19:00:00+00:00,82.85315355,143.3922005,128.56280875,-2.6950974675,-1.2124483275,-1.4195651425,-0.68741362,-0.92603193425,44.35561645,80.691843825
2019-01-03 20:00:00+00:00,81.25907845,119.93272975,127.24612225,-2.4667016475,-0.94720589375,-0.792482138,-0.3192299815,-0.64696758,44.65361815,80.88376715
2019-01-03 21:00:00+00:00,73.3142315,111.72005675,128.5714035,-1.6616016875,-0.510900095,-0.1670540797,-0.0333451649,-0.498701632,45.93930085,82.197032525
2019-01-03 22:00:00+00:00,71.15785875,106.3462715,127.3583505,-0.81764152275,-0.066792302175,0.131345723,0.44276136875,0.348052896625,46.227308825,82.241641
2019-01-03 23:00:00+00:00,68.077695075,94.444160525,126.90368075,-0.182245838,0.4781739545,-0.68271199225,1.7099411525,1.1920470575,46.402202725,82.1399812
2019-01-04 00:00:00+00:00,56.967164625,89.2069475,126.48154275,-0.3070022185,0.67451313725,-1.1848129825,1.92759498,1.36733085,46.564441675,80.98260905
2019-01-04 01:00:00+00:00,53.725599175,87.15959895,126.81938925,-0.38809928675,0.925811687,0.12961650775,2.154129325,2.1254412525,46.763870725,81.06399
2019-01-04 02:00:00+00:00,53.4416482,84.642636,127.412494,0.6884007675,1.122564028,1.48798705,3.29684496,3.520351505,46.8596702,81.52732855
2019-01-04 03:00:00+00:00,52.78370015,83.113378475,127.0293125,1.544822335,1.8951334975,3.08224243,4.53404985,4.0104936875,46.8801861,82.363555
2019-01-04 04:00:00+00:00,52.498517525,80.986946425,127.0458585,2.171207935,3.03235936,3.7656952125,5.069584885,4.414362475,46.897724275,82.9497725
2019-01-04 05:00:00+00:00,52.15788995,104.887787025,108.621811,3.46889545,4.2433332325,5.0787522475,5.750675375,5.05396484,46.90929155,83.898224
2019-01-04 06:00:00+00:00,52.112121825,92.58575,105.94483175,4.0407351325,5.6236771025,4.9900945275,5.54160125,4.94066575,46.644331925,83.00330895
2019-01-04 07:00:00+00:00,52.0382608,91.01416175,103.44806225,3.6707037875,4.92369503,4.70707832,5.2129306525,4.79885459,46.137527525,81.2142025
2019-01-04 08:00:00+00:00,51.989011825,96.5363248,105.96408275,2.3742436175,3.3096769425,4.188328005,5.09607899,4.3225649225,45.289525575,79.4641287
2019-01-04 09:00:00+00:00,51.8904705,104.471623875,104.44637875,1.7944182475,2.4456531175,3.6366620275,4.0933335,3.860496215,44.585788425,77.7428075
2019-01-04 10:00:00+00:00,51.806863775,125.14144525,104.97570225,1.7866171225,2.415313755,3.2963797575,3.617356685,3.477268335,44.0866003,78.406443875
2019-01-04 11:00:00+00:00,51.92926415,126.16448,104.5219725,1.492868095,2.6020462725,3.119714035,3.70827451,3.4063607625,43.84893065,78.071119
2019-01-04 12:00:00+00:00,52.17593455,130.97423175,104.66274275,1.6562142375,2.566559305,3.07803871,3.71149485,3.4176232,43.648519375,78.3655875
2019-01-04 13:00:00+00:00,52.7890863,135.26362975,105.33821125,1.72908169,2.8370627125,2.8768283425,3.77973697,3.4318672675,43.595909575,79.1016775
